SalePrice,MSZoning,LotArea,Utilities,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageArea,GarageQual,GarageCond,PoolArea,PoolQC,Fence,MiscFeature,MiscVal
145000,RL,10246,AllPub,Norm,Norm,4,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,Gd,648,GasA,Ex,960,0,1,TA,3,0,,364,TA,TA,0,,,,0
134500,RL,10205,AllPub,Norm,Norm,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,925,GasA,TA,999,3,1,TA,6,0,,300,TA,TA,0,,,,0
125000,RL,7094,AllPub,Norm,Norm,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,894,GasA,TA,894,3,1,TA,5,0,,384,TA,TA,0,,MnPrv,,0
112000,RM,8930,AllPub,RRAe,Norm,6,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,TA,TA,Slab,,,0,GasA,TA,1902,4,2,TA,8,0,,539,TA,TA,0,,,,0
229456,FV,8640,AllPub,Norm,Norm,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,1300,GasA,Ex,1314,3,1,Gd,6,0,,552,TA,TA,0,,,,0
80500,RM,6240,AllPub,Norm,Norm,4,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,Slab,,,0,GasA,Gd,912,2,1,TA,3,0,,0,,,0,,,,0
91500,RM,1680,AllPub,Norm,Norm,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,672,GasA,TA,1218,3,1,TA,7,0,,0,,,0,,,,0
115000,RL,7800,AllPub,Norm,Norm,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,912,GasA,TA,912,2,1,TA,5,0,,288,TA,TA,0,,,,0
134000,RL,8250,AllPub,Feedr,Norm,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,952,GasA,Ex,1211,3,1,TA,5,1,TA,322,TA,TA,0,,,,0
143000,RL,10496,AllPub,Artery,Norm,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,1040,GasA,Ex,1846,3,1,TA,7,1,Gd,315,TA,TA,0,,GdWo,,0
137900,RL,10680,AllPub,Norm,Norm,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,Fa,2136,GasA,TA,2136,4,1,TA,7,0,,528,TA,TA,0,,MnPrv,,0
184000,RL,15384,AllPub,RRAn,Norm,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,788,GasA,Ex,1490,3,1,Gd,8,1,Gd,388,TA,TA,0,,,,0
145000,RL,10482,AllPub,Norm,Norm,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,588,GasA,Ex,1138,3,1,TA,6,0,,264,TA,TA,0,,MnWw,,0
214000,RL,14598,AllPub,Feedr,Norm,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,894,GasA,Ex,1933,4,1,Gd,9,1,Gd,668,TA,TA,0,,,,0
147000,RL,8872,AllPub,Norm,Norm,5,8,1965,2008,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,912,GasA,Ex,912,2,1,Gd,5,0,,576,TA,TA,0,,,,0
367294,RL,8769,AllPub,Norm,Norm,9,5,2008,2008,Hip,CompShg,MetalSd,MetalSd,Ex,TA,PConc,Ex,TA,1702,GasA,Ex,1702,1,1,Ex,7,1,Gd,1052,TA,TA,0,,,,0
127000,RL,7910,AllPub,Norm,Norm,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,TA,TA,CBlock,TA,TA,1075,GasA,Gd,1507,4,1,TA,7,0,,404,TA,TA,0,,GdWo,,0
190000,RL,18890,AllPub,Feedr,RRAe,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,1361,GasA,Ex,2620,4,2,TA,12,1,TA,600,TA,TA,0,,,Gar2,8300
132500,RL,7728,AllPub,Norm,Norm,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,1106,GasA,TA,1190,3,1,TA,6,0,,540,TA,TA,0,,GdWo,,0
101800,RL,9842,AllPub,Norm,Norm,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,TA,TA,Slab,,,0,GasA,TA,1224,2,2,TA,6,0,,462,TA,TA,0,,,,0
142000,RL,12160,AllPub,Norm,Norm,5,5,1959,1959,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,1188,GasA,Fa,1188,3,1,TA,6,0,,531,TA,TA,0,,MnPrv,,0
130000,RH,8525,AllPub,Norm,Norm,5,6,1911,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,TA,TA,940,GasA,TA,1964,4,1,TA,7,0,,0,,,0,,,,0
138887,RL,13132,AllPub,Norm,Norm,5,5,1914,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Gd,TA,747,GasA,Gd,1784,4,1,TA,9,0,,180,Fa,Fa,0,,,,0
175500,RL,2628,AllPub,Norm,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,Gd,TA,764,GasA,Ex,1626,2,1,Gd,6,0,,474,TA,TA,0,,,,0
195000,RL,12393,AllPub,Norm,Norm,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,847,GasA,Ex,1948,4,1,Gd,8,1,Gd,434,TA,TA,0,,,,0
142500,RL,13072,AllPub,RRAe,Norm,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1141,GasA,Ex,1141,3,1,TA,6,0,,484,TA,TA,0,,,,0
265900,RL,9037,AllPub,Norm,Norm,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1476,GasA,Ex,1484,2,1,Ex,6,1,Gd,472,TA,TA,0,,,,0
224900,RL,8158,AllPub,Norm,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,884,GasA,Ex,1768,3,1,Gd,8,0,,543,TA,TA,0,,,,0
248328,RL,9849,AllPub,Norm,Norm,7,6,2007,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1689,GasA,Ex,1689,3,1,Gd,7,0,,954,TA,TA,0,,,,0
170000,RL,10625,AllPub,Norm,Norm,7,6,1974,1974,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,1053,GasA,TA,1173,3,1,Gd,6,2,TA,528,TA,TA,0,,MnPrv,,0
465000,RL,13891,AllPub,Norm,Norm,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,Gd,2076,GasA,Ex,2076,2,1,Ex,7,1,Gd,850,TA,TA,0,,,,0
230000,RL,11435,AllPub,Norm,Norm,8,7,1929,1950,Gable,CompShg,BrkFace,Stucco,TA,TA,PConc,Gd,TA,792,GasA,Fa,1517,3,1,Gd,7,2,Gd,400,TA,TA,0,,,,0
178000,RL,12090,AllPub,Norm,Norm,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,TA,TA,CBlock,Gd,TA,585,GasA,Ex,1868,3,1,TA,7,1,TA,477,TA,TA,0,,,,0
186500,FV,8125,AllPub,Norm,Norm,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,756,GasA,Ex,1553,3,1,Gd,6,0,,615,TA,TA,0,,,,0
169900,RL,12328,AllPub,Norm,Norm,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1012,GasA,TA,1034,3,1,TA,6,0,,888,TA,TA,0,,,,0
129500,RM,9600,AllPub,Norm,Norm,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,Gd,TA,735,OthW,Fa,2058,3,1,TA,8,1,Gd,396,Fa,Fa,0,,,,0
119000,RL,7200,AllPub,Norm,Norm,5,7,1950,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,876,GasA,TA,988,3,1,TA,6,0,,276,TA,TA,0,,,,0
244000,RL,11160,AllPub,Norm,Norm,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,Gd,TA,CBlock,TA,TA,2110,GasA,Ex,2110,3,1,Ex,8,2,TA,522,TA,TA,0,,,,0
171750,RL,3136,AllPub,Norm,Norm,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,PConc,Gd,TA,1405,GasA,Ex,1405,2,1,Gd,6,1,Gd,478,TA,TA,0,,,,0
130000,RL,9858,AllPub,Norm,Norm,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,864,GasA,TA,874,3,1,TA,5,0,,288,TA,TA,0,,GdWo,Shed,600
294000,RL,17542,AllPub,Norm,Norm,7,7,1974,2003,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,CBlock,TA,TA,1192,GasA,TA,2167,3,1,Gd,9,2,Gd,518,TA,TA,0,,MnPrv,,0
165400,RL,6931,AllPub,Norm,Norm,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,746,GasA,Ex,1656,3,1,Gd,7,1,Gd,397,TA,TA,0,,,,0
127500,RM,6240,AllPub,Norm,Norm,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,Fa,884,GasA,TA,1367,3,1,TA,6,1,Gd,560,TA,TA,0,,,,0
301500,RL,14303,AllPub,Norm,Norm,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,1986,GasA,Ex,1987,2,1,Gd,7,1,TA,691,TA,TA,0,,,,0
99900,RL,4060,AllPub,Feedr,Norm,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,Fa,TA,864,GasA,Ex,864,2,1,TA,4,0,,0,,,0,,,,0
190000,RL,9587,AllPub,Norm,Norm,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,856,GasA,Ex,1166,2,1,Gd,5,0,,400,TA,TA,0,,,,0
151000,RL,9750,AllPub,Norm,Norm,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,1054,GasA,Gd,1054,3,1,TA,6,0,,460,TA,TA,0,,,,0
181000,RL,24682,AllPub,RRAn,Norm,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,841,GasA,Ex,1675,3,1,TA,7,1,TA,502,TA,TA,0,,,,0
128900,RL,9600,AllPub,Norm,Norm,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,1050,GasA,Gd,1050,2,1,TA,5,0,,338,TA,TA,0,,,,0
161500,RL,11250,AllPub,Norm,Norm,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,1104,GasA,Ex,1788,5,1,TA,8,2,TA,304,TA,TA,0,,,,0
180500,RL,13515,AllPub,Norm,Norm,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,764,GasA,Ex,1824,3,1,TA,8,1,Gd,520,TA,TA,0,,GdPrv,,0
181000,RH,4060,AllPub,Norm,Norm,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,1405,GasA,Ex,1337,2,1,Gd,5,0,,511,TA,TA,0,,,,0
183900,FV,3735,AllPub,Norm,Norm,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,691,GasA,Ex,1452,3,1,Gd,6,0,,506,TA,TA,0,,,,0
122000,RM,10120,AllPub,Feedr,Norm,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,TA,TA,925,GasA,TA,1889,4,2,TA,9,1,Gd,308,TA,TA,0,,MnPrv,,0
378500,RL,13214,AllPub,Norm,Norm,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,Ex,TA,PConc,Ex,TA,2002,GasA,Ex,2018,3,1,Ex,10,1,Gd,746,TA,TA,0,,,,0
381000,RL,14100,AllPub,Norm,Norm,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,TA,Gd,CBlock,TA,TA,728,GasA,Ex,3447,4,1,Gd,11,2,Gd,1014,TA,TA,0,,GdWo,,0
144000,RL,11344,AllPub,Feedr,Norm,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,874,GasW,TA,1524,3,1,TA,7,0,,315,TA,TA,0,,GdWo,,0
260000,RL,23595,AllPub,Norm,Norm,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,Gd,TA,PConc,Gd,TA,1332,GasA,TA,1524,0,1,Gd,4,1,TA,586,TA,TA,0,,,,0
185750,RL,9156,AllPub,PosN,Norm,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,1489,GasA,Gd,1489,3,1,Gd,7,1,Gd,462,TA,TA,0,,,,0
137000,RL,13526,AllPub,Norm,Norm,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,935,GasA,TA,935,3,1,TA,5,0,,288,TA,TA,0,,MnPrv,,0
177000,RL,11512,AllPub,Norm,Norm,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,1019,GasA,Gd,1357,2,1,Ex,5,1,Gd,312,TA,TA,0,,GdPrv,,0
139000,RL,5362,AllPub,Norm,Norm,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,TA,TA,661,GasA,Ex,1250,3,1,TA,8,1,Gd,552,TA,TA,0,,,,0
137000,RL,11345,AllPub,Feedr,Norm,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,TA,TA,CBlock,TA,TA,928,GasA,Gd,1920,4,2,TA,10,0,,400,TA,Fa,0,,,,0
162000,RL,12936,AllPub,Norm,Norm,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,Gd,723,GasA,TA,1395,3,1,TA,6,1,TA,497,TA,TA,0,,,,0
197900,RL,17871,AllPub,Norm,Norm,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,1680,GasA,Fa,1724,3,1,TA,7,1,Gd,480,TA,TA,0,,,,0
237000,RL,9473,AllPub,Norm,Norm,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1128,GasA,Ex,2031,3,1,Gd,7,1,Gd,577,TA,TA,0,,,,0
68400,C (all),7500,AllPub,Norm,Norm,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,698,GasA,TA,1128,2,1,TA,6,0,,528,TA,TA,0,,,,0
227000,RL,9808,AllPub,Norm,Norm,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1573,GasA,Ex,1573,3,1,Gd,6,0,,544,TA,TA,0,,,,0
180000,RL,8049,AllPub,Norm,Norm,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,1309,GasA,TA,1339,2,1,TA,6,1,TA,484,Gd,Gd,0,,,,0
150500,RL,8800,AllPub,Norm,Norm,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,1040,GasA,TA,1040,3,1,Gd,5,0,,484,TA,TA,0,,,,0
139000,RL,9400,AllPub,Norm,Norm,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,TA,TA,CBlock,TA,TA,912,GasA,TA,1824,4,2,TA,8,0,,0,,,0,,,,0
169000,RL,9638,AllPub,Feedr,Norm,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,PConc,TA,TA,804,GasA,Ex,2447,4,1,Gd,10,1,Gd,336,TA,TA,0,,,,0
132500,RM,6000,AllPub,Norm,Norm,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,TA,Fa,CBlock,TA,TA,780,GasA,Ex,1412,4,1,TA,6,1,Gd,280,TA,TA,0,,,,0
143000,RL,9790,AllPub,Feedr,Norm,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1328,GasA,TA,1328,3,1,TA,6,2,Gd,528,TA,TA,0,,,,0
190000,RL,36500,AllPub,Norm,Norm,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,CBlock,TA,TA,1624,GasA,Fa,1582,4,1,TA,7,0,,390,TA,TA,0,,,,0
278000,RL,5664,AllPub,Norm,Norm,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,1501,GasA,Ex,1659,2,1,Ex,5,1,Ex,499,TA,TA,0,,,,0
281000,RL,11065,AllPub,Norm,Norm,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1085,GasA,Ex,1970,3,1,Ex,8,1,Gd,753,TA,TA,0,,,,0
180500,RL,14112,AllPub,Norm,Norm,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,TA,TA,PConc,TA,TA,1152,GasA,TA,1152,3,1,TA,6,1,Gd,484,TA,TA,0,,,,0
119500,RM,1680,AllPub,Norm,Norm,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,630,GasA,TA,1302,3,1,TA,6,0,,264,TA,TA,0,,,,0
107500,RM,6600,AllPub,Norm,Norm,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,Stone,TA,TA,994,GasA,TA,2372,4,2,TA,11,0,,432,TA,TA,0,,,,0
162900,RL,10140,AllPub,Norm,Norm,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,832,GasA,TA,1664,4,1,TA,8,1,TA,528,TA,TA,0,,GdWo,,0
115000,RL,8172,AllPub,Norm,Norm,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,TA,TA,CBlock,TA,TA,864,GasA,TA,864,2,1,TA,5,0,,572,TA,TA,0,,,,0
138500,RL,8400,AllPub,Feedr,Norm,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,1052,GasA,Gd,1052,3,1,TA,5,0,,288,TA,TA,0,,GdWo,,0
155000,RL,8700,AllPub,Norm,Norm,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,1120,GasA,Gd,1128,3,1,TA,6,0,,525,TA,TA,0,,MnPrv,,0
140000,RM,3675,AllPub,Norm,Norm,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,547,GasA,Gd,1072,2,1,TA,5,0,,525,TA,TA,0,,,,0
160000,RL,63887,AllPub,Feedr,Norm,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Ex,TA,PConc,Ex,TA,6110,GasA,Ex,5642,3,1,Ex,12,3,Gd,1418,TA,TA,480,Gd,,,0
154000,RL,7500,AllPub,Norm,Norm,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,1246,GasA,Ex,1246,3,1,Gd,6,0,,305,TA,TA,0,,GdPrv,,0
225000,RL,10762,AllPub,Norm,Norm,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,978,GasA,Ex,1983,3,1,Gd,9,1,TA,490,TA,TA,0,,,,0
177500,RL,7500,AllPub,Norm,Norm,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,771,GasA,Fa,1494,3,1,Gd,7,2,Gd,213,TA,TA,0,,,,0
290000,RL,10120,AllPub,Norm,Norm,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1165,GasA,Ex,2526,4,1,Gd,8,1,TA,844,TA,TA,0,,,,0
232000,RL,8688,AllPub,Norm,Norm,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1616,GasA,Ex,1616,3,1,Gd,7,0,,834,TA,TA,0,,,,0
130000,RM,3363,AllPub,Norm,Norm,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,976,GasA,Ex,1708,3,1,Gd,7,0,,380,TA,TA,0,,,,0
325000,RL,13173,AllPub,Norm,Norm,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1652,GasA,Ex,1652,2,1,Ex,6,2,Ex,840,TA,TA,0,,,,0
202500,RL,6955,AllPub,Norm,Norm,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1368,GasA,Ex,1368,2,1,Gd,6,1,Gd,474,TA,TA,0,,,,0
138000,RL,8072,AllPub,Norm,Norm,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,Gd,Gd,990,GasA,Ex,990,3,1,TA,5,0,,480,TA,TA,0,,,,0
147000,RM,12000,AllPub,Norm,Norm,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,924,GasA,Ex,1122,2,1,Gd,6,0,,528,TA,TA,0,,GdWo,,0
179200,RL,7153,AllPub,Norm,Norm,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,1278,GasA,Gd,1294,3,1,Gd,6,0,,496,TA,TA,0,,GdWo,,0
335000,RL,17500,AllPub,PosA,Norm,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,Gd,Gd,PConc,Gd,TA,1902,GasA,TA,1902,3,1,Ex,7,2,TA,567,TA,TA,0,,,,0
203000,RL,8814,AllPub,Norm,Norm,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1274,GasA,Ex,1274,3,1,Gd,6,0,,508,TA,TA,0,,,,0
302000,RL,9572,AllPub,Norm,Norm,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,PConc,Ex,TA,1453,GasA,Ex,2810,4,1,Gd,9,1,Ex,750,Gd,Gd,0,,,,0
333168,RL,14774,AllPub,Norm,Norm,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1393,GasA,Ex,2599,4,1,Gd,10,1,TA,779,TA,TA,0,,,,0
119000,RL,8190,AllPub,Norm,Norm,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,948,GasA,Ex,948,3,1,TA,5,1,TA,280,TA,TA,0,,,,0
206900,RL,11075,AllPub,Norm,Norm,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Fa,TA,952,GasA,TA,2112,4,1,TA,9,2,Gd,576,TA,TA,0,,,,0
295493,RL,10226,AllPub,Norm,Norm,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1622,GasA,Ex,1630,3,1,Ex,8,1,Gd,860,TA,TA,0,,,,0
208900,FV,4230,AllPub,Norm,Norm,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,Gd,1352,GasA,Ex,1352,2,1,Gd,5,1,Gd,466,TA,TA,0,,,,0
275000,RL,14781,AllPub,Norm,Norm,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,1753,GasA,Ex,1787,3,1,Gd,7,1,TA,748,TA,TA,0,,,,0
111000,RL,10215,AllPub,Norm,Norm,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,864,GasA,Ex,948,3,1,TA,5,0,,248,TA,TA,0,,,,0
156500,RL,8400,AllPub,Norm,Norm,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,TA,TA,CBlock,TA,TA,1478,GasA,Gd,1478,3,1,TA,6,2,Gd,442,TA,TA,0,,,,0
72500,RL,6627,AllPub,Feedr,Norm,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,TA,TA,CBlock,,,0,Floor,TA,720,2,1,TA,4,0,,287,TA,Fa,0,,,,0
190000,RL,10186,AllPub,Norm,Norm,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,750,GasA,Ex,1923,3,1,Gd,8,1,TA,564,TA,TA,0,,,,0
82500,RL,5330,AllPub,Norm,Norm,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,Fa,TA,CBlock,TA,TA,420,GasA,Gd,708,2,1,Fa,5,0,,0,,,0,,,,0
147000,RL,9986,AllPub,Norm,Norm,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,1795,GasA,Ex,1795,2,1,Gd,7,1,Gd,895,TA,TA,0,,,,0
55000,RM,3636,AllPub,Norm,Norm,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,BrkTil,TA,Fa,796,GasA,Fa,796,2,1,TA,5,0,,0,,,0,,MnPrv,,0
79000,RH,4270,AllPub,Norm,Norm,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,544,GasA,Ex,774,3,1,Gd,6,0,,0,,,0,,,,0
130500,RL,6600,AllPub,Norm,Norm,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,TA,TA,816,GasA,Ex,816,3,1,Gd,5,1,Ex,264,TA,TA,0,,MnPrv,,0
256000,RM,10440,AllPub,Norm,Norm,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,Gd,Gd,BrkTil,Gd,TA,1510,GasW,Ex,2792,5,1,TA,8,2,TA,520,Fa,TA,0,,MnPrv,Shed,1150
176500,RL,9084,AllPub,Norm,Norm,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,935,GasA,Gd,1632,3,1,TA,8,1,TA,462,TA,TA,0,,,,0
227000,RL,10000,AllPub,Norm,Norm,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,1588,GasA,Ex,1588,3,1,Gd,7,1,Gd,825,TA,TA,0,,,,0
132500,RL,10780,AllPub,Norm,Norm,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,911,GasA,Gd,954,3,1,TA,6,0,,576,TA,TA,0,,,,0
100000,RL,8877,AllPub,Norm,Norm,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,816,GasA,Ex,816,2,1,TA,3,1,Gd,288,Fa,Fa,0,,,,0
